OTU 1	OTU 2	corr	pval
OTU_59	OTU_4748	-0.516076215311	0.03
OTU_59	OTU_133	-0.667981363015	0.0
OTU_59	OTU_327	0.515644307384	0.01
OTU_59	OTU_35	-0.677349797198	0.02
OTU_59	OTU_3549	0.474898342018	0.05
OTU_59	OTU_287	-0.586225778056	0.01
OTU_59	OTU_4781	0.54942374056	0.02
OTU_59	OTU_52	0.669421687718	0.0
OTU_59	OTU_130	0.536025027406	0.02
OTU_59	OTU_63	0.624053683885	0.0
OTU_59	OTU_68	0.4511309661	0.04
OTU_59	OTU_204	0.456699945073	0.05
OTU_27	OTU_71	0.550763176135	0.02
OTU_27	OTU_4462	0.46947349024	0.05
OTU_27	OTU_136	-0.493313084034	0.05
OTU_27	OTU_45	0.565569053812	0.01
OTU_27	OTU_68	-0.592646921909	0.0
OTU_27	OTU_120	-0.44481574881	0.05
OTU_49	OTU_4748	-0.574241020156	0.0
OTU_49	OTU_3549	-0.67743561146	0.02
OTU_49	OTU_4781	0.534310425301	0.04
OTU_49	OTU_37	-0.600059876947	0.01
OTU_92	OTU_4786	-0.62973534554	0.01
OTU_92	OTU_5583	0.775905551856	0.0
OTU_92	OTU_67	0.741770265347	0.0
OTU_92	OTU_29	0.687072966193	0.0
OTU_92	OTU_53	0.533233196624	0.05
OTU_92	OTU_3	0.518487873571	0.03
OTU_92	OTU_30	0.556790873983	0.03
OTU_92	OTU_62	0.765673104467	0.0
OTU_92	OTU_133	-0.479883650652	0.05
OTU_92	OTU_206	0.537947932464	0.04
OTU_92	OTU_296	-0.494974984756	0.03
OTU_92	OTU_77	0.72737786363	0.0
OTU_92	OTU_4462	0.681218031791	0.0
OTU_92	OTU_35	-0.619964377434	0.01
OTU_92	OTU_3549	0.817106944804	0.0
OTU_92	OTU_45	0.558488911571	0.0
OTU_92	OTU_152	0.762053322455	0.0
OTU_92	OTU_3337	0.536822802034	0.04
OTU_92	OTU_52	0.739499065354	0.0
OTU_92	OTU_63	0.554498775748	0.01
OTU_92	OTU_204	0.565758806635	0.03
OTU_4786	OTU_5583	-0.502381426471	0.03
OTU_4786	OTU_67	-0.528182374114	0.03
OTU_4786	OTU_44	0.558478366171	0.01
OTU_4786	OTU_29	-0.47373614363	0.05
OTU_4786	OTU_19	-0.507018948083	0.04
OTU_4786	OTU_30	-0.526094754147	0.03
OTU_4786	OTU_133	0.783748480464	0.0
OTU_4786	OTU_4917	-0.681185825495	0.01
OTU_4786	OTU_8	0.674191755741	0.01
OTU_4786	OTU_327	-0.765276298351	0.0
OTU_4786	OTU_4462	-0.465660504815	0.05
OTU_4786	OTU_35	0.705503266004	0.01
OTU_4786	OTU_3549	-0.581562580161	0.0
OTU_4786	OTU_287	0.586790769172	0.01
OTU_4786	OTU_4781	-0.484076636135	0.02
OTU_4786	OTU_52	-0.735324133762	0.0
OTU_4786	OTU_2249	0.453714377822	0.05
OTU_4786	OTU_63	-0.508462249735	0.03
OTU_5583	OTU_29	0.649663335945	0.01
OTU_5583	OTU_53	0.593871538442	0.01
OTU_5583	OTU_30	0.503812465727	0.02
OTU_5583	OTU_62	0.719852403574	0.0
OTU_5583	OTU_296	-0.496662406898	0.03
OTU_5583	OTU_77	0.631565539106	0.01
OTU_5583	OTU_4462	0.555298439991	0.04
OTU_5583	OTU_35	-0.756992001032	0.01
OTU_5583	OTU_3549	0.547097081734	0.02
OTU_5583	OTU_45	0.629492277708	0.01
OTU_5583	OTU_152	0.748090440825	0.0
OTU_5583	OTU_3337	0.483791130574	0.05
OTU_5583	OTU_63	0.522519656803	0.02
OTU_5583	OTU_204	0.498059707533	0.05
OTU_67	OTU_29	0.6002136662	0.0
OTU_67	OTU_62	0.629586517894	0.0
OTU_67	OTU_327	0.524514210258	0.05
OTU_67	OTU_4462	0.60658963396	0.02
OTU_67	OTU_35	-0.636548142804	0.02
OTU_67	OTU_3549	0.511461444625	0.04
OTU_67	OTU_3337	0.464230416884	0.03
OTU_67	OTU_52	0.724205317794	0.0
OTU_44	OTU_4756	0.471188127917	0.05
OTU_44	OTU_30	-0.63004194613	0.02
OTU_44	OTU_206	-0.55390178029	0.04
OTU_44	OTU_8	0.701314729237	0.0
OTU_44	OTU_327	-0.499754068858	0.03
OTU_44	OTU_158	0.493652787733	0.04
OTU_44	OTU_55	-0.602259753797	0.0
OTU_44	OTU_3337	-0.586074391308	0.01
OTU_44	OTU_66	0.629369041878	0.02
OTU_44	OTU_130	-0.616287901078	0.0
OTU_44	OTU_68	-0.678365225437	0.0
OTU_44	OTU_204	-0.515281781027	0.05
OTU_29	OTU_53	0.443334712052	0.05
OTU_29	OTU_3	0.501621916162	0.03
OTU_29	OTU_30	0.829954734258	0.01
OTU_29	OTU_62	0.902182166941	0.0
OTU_29	OTU_206	0.801164443646	0.0
OTU_29	OTU_166	-0.612233214051	0.0
OTU_29	OTU_77	0.833742171931	0.0
OTU_29	OTU_8	-0.544189202388	0.02
OTU_29	OTU_35	-0.607024246287	0.0
OTU_29	OTU_3549	0.519752610404	0.02
OTU_29	OTU_152	0.696813293708	0.0
OTU_29	OTU_3337	0.893796857527	0.0
OTU_29	OTU_52	0.716779174124	0.0
OTU_29	OTU_130	0.600485055121	0.02
OTU_29	OTU_68	0.505295139907	0.04
OTU_29	OTU_204	0.833324190604	0.0
OTU_29	OTU_37	0.467859436761	0.05
OTU_4756	OTU_79	-0.523032862612	0.03
OTU_4756	OTU_71	0.693250879625	0.01
OTU_4756	OTU_4462	0.647429107512	0.0
OTU_4756	OTU_158	0.620806418794	0.0
OTU_4756	OTU_55	-0.506562346593	0.05
OTU_4756	OTU_68	-0.401714099472	0.05
OTU_19	OTU_165	0.483285525436	0.03
OTU_19	OTU_157	0.620352745068	0.0
OTU_19	OTU_327	0.542660267372	0.02
OTU_19	OTU_55	0.571092607089	0.03
OTU_53	OTU_4748	-0.521262263733	0.01
OTU_53	OTU_62	0.571214717369	0.0
OTU_53	OTU_133	-0.577939595032	0.05
OTU_53	OTU_206	0.524001313366	0.05
OTU_53	OTU_613	0.516046536444	0.04
OTU_53	OTU_69	-0.528121355284	0.02
OTU_53	OTU_77	0.61459488807	0.03
OTU_53	OTU_71	0.526488707158	0.04
OTU_53	OTU_35	-0.548791279771	0.03
OTU_53	OTU_136	0.525320150846	0.04
OTU_53	OTU_287	-0.659392273638	0.01
OTU_53	OTU_158	0.597076239785	0.01
OTU_53	OTU_152	0.635198568882	0.0
OTU_53	OTU_4781	0.547263791543	0.03
OTU_53	OTU_2249	-0.472309657414	0.04
OTU_53	OTU_63	0.771893629277	0.0
OTU_53	OTU_68	0.508225214418	0.01
OTU_53	OTU_204	0.523995431632	0.03
OTU_3	OTU_62	0.635747099631	0.01
OTU_3	OTU_613	0.526251951716	0.03
OTU_3	OTU_296	-0.48621792284	0.04
OTU_3	OTU_77	0.418530401508	0.05
OTU_3	OTU_204	0.466016886695	0.0
OTU_30	OTU_62	0.743813453941	0.0
OTU_30	OTU_206	0.783682405565	0.0
OTU_30	OTU_166	-0.626051164055	0.0
OTU_30	OTU_77	0.732712951431	0.0
OTU_30	OTU_8	-0.624648471061	0.0
OTU_30	OTU_35	-0.529834245498	0.04
OTU_30	OTU_3549	0.464710543935	0.03
OTU_30	OTU_152	0.595940771116	0.0
OTU_30	OTU_3337	0.890046876601	0.0
OTU_30	OTU_52	0.651372253366	0.0
OTU_30	OTU_66	-0.570343273456	0.02
OTU_30	OTU_130	0.850836284143	0.0
OTU_30	OTU_68	0.594085447349	0.02
OTU_30	OTU_204	0.749070569667	0.0
OTU_165	OTU_4748	-0.566725025972	0.0
OTU_165	OTU_133	-0.484801764837	0.03
OTU_165	OTU_136	0.477656583632	0.04
OTU_165	OTU_287	-0.577509626897	0.01
OTU_165	OTU_2249	-0.560523089076	0.02
OTU_165	OTU_130	0.56561285674	0.02
OTU_165	OTU_68	0.520529782418	0.02
OTU_157	OTU_62	-0.452840193281	0.05
OTU_157	OTU_166	0.47064285297	0.05
OTU_157	OTU_4917	0.460636453294	0.04
OTU_157	OTU_296	0.805603955441	0.0
OTU_157	OTU_3549	-0.446148896001	0.02
OTU_157	OTU_45	-0.550531689602	0.02
OTU_157	OTU_253	0.499178775891	0.03
OTU_157	OTU_146	0.83206864108	0.0
OTU_18	OTU_166	0.623793418984	0.01
OTU_18	OTU_4462	0.552012963484	0.03
OTU_18	OTU_287	-0.647985952038	0.0
OTU_18	OTU_4781	0.471591860319	0.03
OTU_18	OTU_253	0.565207053309	0.02
OTU_18	OTU_37	-0.480213221543	0.02
OTU_4748	OTU_79	-0.416281245484	0.05
OTU_4748	OTU_133	0.69940405605	0.0
OTU_4748	OTU_613	-0.573598470038	0.02
OTU_4748	OTU_69	0.616626662962	0.01
OTU_4748	OTU_8	0.679929853681	0.0
OTU_4748	OTU_287	0.657263011718	0.02
OTU_4748	OTU_4781	-0.712122107654	0.0
OTU_4748	OTU_253	-0.55390241497	0.01
OTU_4748	OTU_68	-0.583550046311	0.02
OTU_62	OTU_206	0.800474574361	0.0
OTU_62	OTU_166	-0.732677635628	0.0
OTU_62	OTU_296	-0.659143838854	0.0
OTU_62	OTU_77	0.850399208048	0.0
OTU_62	OTU_35	-0.527768648086	0.02
OTU_62	OTU_3549	0.627724586008	0.01
OTU_62	OTU_152	0.751916548931	0.0
OTU_62	OTU_3337	0.818573530782	0.0
OTU_62	OTU_253	-0.477191165807	0.01
OTU_62	OTU_52	0.62872369182	0.01
OTU_62	OTU_130	0.489350106944	0.05
OTU_62	OTU_63	0.474547690109	0.05
OTU_62	OTU_204	0.847570421078	0.0
OTU_62	OTU_37	0.553072699026	0.03
OTU_79	OTU_206	0.516416743842	0.03
OTU_79	OTU_166	-0.537426780556	0.03
OTU_79	OTU_36	-0.727433505234	0.0
OTU_79	OTU_3337	0.626498505547	0.0
